updated_at,amount,user_id
2018-11-02 11:32:32.156,11723.390100000000000000,c7c4d43d-eadb-4fec-ac7a-72c080757258
2018-11-02 11:56:11.577,45210.277500000000000000,2a947567-7177-41ab-8652-b0944f2a5e07
2018-11-02 12:06:03.916,1318.885500000000000000,4f0ed910-719b-4193-93e2-b8bcbd675c40
2018-11-02 12:15:54.758,869.006600000000000000,2cce1196-b736-499d-a207-2c081bdf1a73
2018-11-02 12:37:12.296,142.937400000000000000,1e459213-bbe4-43a0-9694-e04764930eab
2018-11-02 12:45:06.159,1512.561600000000000000,42e1a45a-a83c-4929-95d0-e12fc6ad13d4
2018-11-02 13:03:18.069,9990.002500000000000000,c3c75696-2241-4daf-8f18-a544d931eb57
2018-11-02 13:03:29.834,40062.471500000000000000,51995f10-c00a-45ad-83e5-13e15d71cba2
2018-11-02 13:05:30.656,1060.713900000000000000,95a96261-d937-4fce-91e9-f1455a08178f
2018-11-02 13:06:39.181,12058.632100000000000000,502e22a5-abc9-48ab-9fc3-639a8cc865f9
2018-11-02 13:11:26.693,15298.006400000000000000,ab061e24-b0db-48aa-ba4b-2dcc8b27ccc0
2018-11-02 13:11:26.881,20000.000000000000000000,1f089913-8cec-4f41-a648-9c785047bcfc
2018-11-02 13:22:37.586,7802.190000000000000000,290232bf-54b8-43b1-9823-bdac5a716733
2018-11-02 13:52:52.884,1560.286900000000000000,193a7be5-bd9c-4078-9065-5a09c968bfb7
2018-11-02 14:11:30.516,0.059300000000000000,af9cbd3a-0723-491e-a87e-5d987cb2f266
2018-11-02 14:37:34.674,324.263100000000000000,5517a68d-951f-4194-b3e6-e163fbaa58d4
2018-11-02 14:38:28.913,760.008500000000000000,4ff9b79d-7fcb-4f45-b840-4ccae1f34a3b
2018-11-02 15:32:49.778,650.000000000000000000,421c7397-d519-4e21-86e0-5770d9d2c05e
2018-11-02 15:43:31.466,10000.000000000000000000,a5c8fab0-fa64-4811-aba0-5389453d8c26
2018-11-02 15:52:20.892,10000.000000000000000000,5abec2c1-9103-4026-aaa7-9cbca4460c9b
2018-11-02 16:10:56.087,677.318600000000000000,b26768fb-5c96-467f-b9b0-08de6e2287eb
2018-11-02 16:29:16.358,17560.624900000000000000,47e35e60-a8a5-485c-b046-fbf939f67f66
2018-11-02 17:08:53.498,2.621900000000000000,9d86f9a6-6094-491a-b5aa-ff2cae827845
2018-11-02 17:28:16.745,9854.000000000000000000,3d6bd38a-8c0d-4ded-a338-2419e686d0df
2018-11-02 23:45:29.943,7009.116400000000000000,9fe97dea-15a2-4956-b52c-83562c012daf
2018-11-02 23:47:52.945,85795.644200000000000000,be856fca-40c2-42b3-98af-4921e9b8096b
2018-11-03 00:32:17.178,12.255500000000000000,a43bff3c-6ff6-4cbc-b67b-1daa3ef104ca
2018-11-03 02:16:21.544,1000.000000000000000000,14ce4d17-2a1d-4eab-8a5d-62deb6e22686
2018-11-03 02:30:21.201,29.109500000000000000,65c1a3b0-17d3-4760-be65-46b4e49e9448
2018-11-03 02:31:53.415,24663.000000000000000000,22bdf8db-e3ff-48c7-a587-f317e0809037
2018-11-03 07:53:13.548,2000.000000000000000000,2b14af05-b8f0-403d-8a5e-bb6d227f9671
2018-11-03 10:03:05.798,113488.524200000000000000,e53e752c-29e1-437b-a434-53212aa83000
2018-11-03 10:03:05.880,80982.416800000000000000,b30128cc-dca2-4b52-a24f-4dd39c6eacd9
2018-11-03 10:03:05.952,77226.849600000000000000,805fdbb7-3ef9-441c-a980-2fcfa5456bfc
2018-11-03 10:03:06.098,28154.929500000000000000,67843c12-4fe5-4676-a677-a2eb866a4321
2018-11-03 12:26:07.499,1.020800000000000000,7efc99eb-b5aa-4d2a-8b0e-adc85d39f0fc
2018-11-03 15:06:46.250,84.369200000000000000,a0a26fc3-fdad-4779-9b56-1f7f68ff0233
2018-11-03 15:06:46.347,14967.936500000000000000,2a7ab163-f14e-48f4-bf06-0ae33bb197c2
2018-11-04 04:32:52.052,144517.597100000000000000,bf316d57-8c8c-4572-a209-f291128d4889
2018-11-04 06:04:03.843,60360.036000000000000000,67deed70-295b-4574-88da-da06a68d1be2
2018-11-04 06:10:25.612,147.933800000000000000,13f171c2-fae4-41ab-a678-6ddaadb7976d
2018-11-04 09:34:25.345,1186.417400000000000000,5cb1dbe9-3716-435c-a93e-64f6dc0acafe
2018-11-04 11:50:13.752,160.503600000000000000,d477c1ff-3034-46a9-a75f-dcd0dc7bb724
2018-11-04 11:50:13.847,0.992800000000000000,a574ec08-124d-4a6e-b2f8-9f0816917050
2018-11-04 11:51:08.710,0.992800000000000000,fa1da7c0-b755-4016-82db-c72493151276
2018-11-04 13:21:03.191,7006.629200000000000000,07368797-7ab8-4a8c-92fc-c79a2b34cecb
2018-11-04 14:17:03.545,98993.534600000000000000,11b6d817-0d92-428d-af4f-9d79bde3aaa6
2018-11-04 17:30:43.574,26254.888700000000000000,1e03e20d-7d86-41f2-9db8-2f89410c3ed9
2018-11-04 17:33:58.719,121.500000000000000000,03294505-70cf-435b-b548-494b098c4061
2018-11-04 18:59:03.797,7985.053000000000000000,c8458176-1386-41f0-bc53-fbe3d71d75f9
2018-11-04 21:04:37.708,2000.000000000000000000,94fdc27d-508a-4e4c-9136-3dcf76f4de9d
2018-11-04 22:11:33.921,958.516400000000000000,02adde47-06eb-42b1-839e-9b2be0851d0f
2018-11-05 01:11:21.943,100753.812200000000000000,3acef184-7b27-4c8c-a83b-cc9b7e3ff6e8
2018-11-05 02:33:36.089,8188.682000000000000000,2db37331-f441-4837-8b41-121d9bd62727
2018-11-05 03:38:59.126,0.671400000000000000,9915f4b1-5a22-45a8-a0b0-d540152b03ce
2018-11-05 05:30:07.506,10509.489500000000000000,321a29b6-7ca9-45cc-ae82-cd401023c8d2
2018-11-05 05:43:12.844,86945.547900000000000000,c3313ef9-39b7-474d-bb94-e83f3a4650cd
2018-11-05 05:59:49.855,27054.127800000000000000,fcfa3533-33b4-4056-b1d5-f589e462170f
2018-11-05 09:35:51.021,1926.532400000000000000,432f4d7f-e136-47b0-b3f7-bbbfa55f137b
2018-11-05 12:55:20.493,2383.000000000000000000,303b08b5-e9c7-4814-9877-8352753e410c
2018-11-05 12:55:34.274,0.195600000000000000,bdaffc75-e39f-4bda-a5ea-bd78327c67ff
2018-11-05 15:30:56.787,4282.844000000000000000,6533b0ff-c324-46a3-882b-f63ccf8d95c3
2018-11-05 16:14:35.021,1.287400000000000000,54ed9aad-0695-492d-92d3-8c23de01e2c8
2018-11-06 01:02:34.859,14000.000000000000000000,e935d955-0567-4df7-bbc4-5abaa85cfde1
2018-11-06 01:22:34.921,13000.000000000000000000,677cfa87-c365-46c7-93a4-d1f7f9fd1077
2018-11-06 11:57:37.707,9214.663400000000000000,c21ab4c3-2987-474c-87bb-290d524ec211
2018-11-06 14:06:04.931,257.073500000000000000,77914784-f476-4f90-959b-11d46cd8444a
2018-11-06 22:11:36.635,16274.314600000000000000,40b1a6ed-559f-45c4-b7af-566a9d1d4df5
2018-11-07 10:23:00.802,13000.000000000000000000,66bdaf54-8050-4a88-8235-c6217c61daf6
2018-11-07 10:24:05.161,34236.741300000000000000,383e220f-786e-42de-9aaa-c877a04955ae
2018-11-07 11:36:25.628,10250.985900000000000000,50fbd83d-f049-40e4-ab07-0b44fb26fce0
2018-11-07 13:36:47.649,13000.000000000000000000,92cca07f-111b-4584-9211-1319c8fadf69
2018-11-08 05:25:33.540,62.967000000000000000,d46e18fd-1c75-4b29-8ecf-ce1767b73333
2018-11-08 16:18:41.143,11901.074200000000000000,8545cabd-b619-4bd4-9dea-bc0a55b2aab6
2018-11-08 16:19:35.025,13500.000000000000000000,8861192e-de1f-4b08-918f-9b69350a3133
2018-11-08 16:45:57.913,4985.450500000000000000,01c49649-51a6-44ca-89a9-c64b46182d6d
2018-11-09 01:18:04.328,4998.000000000000000000,01c511c3-89a5-4a22-93ed-a8c0e5274aee
2018-11-09 06:08:48.448,5000.000000000000000000,892d60c9-8eb7-4472-948a-ab0d877fed45
2018-11-09 08:11:57.595,985.450500000000000000,785bd7a5-ad31-4946-84f8-699673f2ea33
2018-11-09 08:14:29.147,5192.987600000000000000,245dc74d-9821-4288-bdf0-82b9ab1529d9
2018-11-09 12:14:22.719,2000.000000000000000000,dbc4fe31-4d99-4655-9fd8-0da433af7817
2018-11-09 12:39:29.080,43000.000000000000000000,7dba4bbb-7fdc-4da1-8a9d-58a238cf4219
2018-11-09 12:40:11.782,42957.000000000000000000,dd8488e1-b7ae-43d2-a417-742ffa5a619d
2018-11-10 05:35:58.107,1374.465800000000000000,72e497a8-fab4-440d-9114-d5772758d50f
2018-11-11 06:38:49.874,2177.813800000000000000,56bf6c99-265b-457a-a45c-2fde8630d782
